session_id,t_ms,label,kb_trust,mouse_trust,behavioural_trust,face_trust,fused_trust,action
global,1766388236194,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388236351,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388236497,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388236651,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388236799,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388236951,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388237097,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388237253,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388237401,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388237550,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388237701,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388237846,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388237996,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388238146,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388238299,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388238451,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388238598,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388238751,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388238899,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388239049,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388239201,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388239352,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388239499,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388239645,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392627,LOCK
global,1766388239794,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388239949,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388240098,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388240251,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388240398,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388240552,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.1532916673039263,LOCK
global,1766388240698,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392632,LOCK
global,1766388240850,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392632,LOCK
global,1766388241000,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392632,LOCK
global,1766388241149,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392632,LOCK
global,1766388241301,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392635,LOCK
global,1766388241452,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.15329166730392635,LOCK
global,1766388241616,-1,0.4628488510336648,0.7664583365196314,0.5235707481308581,0.0,0.15946298531770856,STEP_UP
global,1766388241772,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.16543196502984012,STEP_UP
global,1766388241916,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.17120839700932228,STEP_UP
global,1766388242071,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.176801450195805,STEP_UP
global,1766388242218,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.18221972047021012,STEP_UP
global,1766388242364,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.18747127473617203,STEP_UP
global,1766388242517,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.1925636909940745,STEP_UP
global,1766388242669,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.1975040948263679,STEP_UP
global,1766388242828,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2022991926635939,STEP_UP
global,1766388242969,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.20695530215771188,STEP_UP
global,1766388243118,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.21147837995199792,STEP_UP
global,1766388243267,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.21587404710419136,STEP_UP
global,1766388243415,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2201476123910462,STEP_UP
global,1766388243567,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.22430409369743917,STEP_UP
global,1766388243721,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.22834823767122694,STEP_UP
global,1766388243877,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2322845378057137,STEP_UP
global,1766388244016,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.23611725109455609,STEP_UP
global,1766388244166,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.23985041338888308,STEP_UP
global,1766388244315,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.24348785357309913,STEP_UP
global,1766388244470,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.24703320666404385,STEP_UP
global,1766388244618,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2504899259277151,STEP_UP
global,1766388244768,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.25386129409845604,STEP_UP
global,1766388244915,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.25715043377722774,STEP_UP
global,1766388245072,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2603603170781977,STEP_UP
global,1766388245214,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2634937745862874,STEP_UP
global,1766388245369,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2665535036824221,STEP_UP
global,1766388245515,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.26954207628794896,STEP_UP
global,1766388245671,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.272461946074958,STEP_UP
global,1766388245814,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.27531545518498957,STEP_UP
global,1766388245963,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.27810484049479567,STEP_UP
global,1766388246127,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2808322394643839,STEP_UP
global,1766388246266,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.28349969559947563,STEP_UP
global,1766388246396,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.2820843909440892,LOCK
global,1766388246543,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.2806995229479584,LOCK
global,1766388246697,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.27934412022834104,LOCK
global,1766388246846,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.27801725230282087,LOCK
global,1766388246993,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.27671802745908247,LOCK
global,1766388247151,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.275445590756452,LOCK
global,1766388247300,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.27419912214979353,LOCK
global,1766388247468,-1,0.4628488510336648,0.7664583365196314,0.5235707481308581,0.0,0.2767180274627336,STEP_UP
global,1766388247628,-1,0.4628488510336648,0.7664583365196314,0.5235707481308581,0.0,0.27918655466941483,STEP_UP
global,1766388247766,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.28288934547395295,STEP_UP
global,1766388247916,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.286592136278491,STEP_UP
global,1766388248069,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2902949270830291,STEP_UP
global,1766388248214,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.2939977178875672,STEP_UP
global,1766388248368,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.29770050869210524,STEP_UP
global,1766388248519,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.30140329949664335,STEP_UP
global,1766388248663,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3051060903011814,STEP_UP
global,1766388248816,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3088088811057195,STEP_UP
global,1766388248964,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3125116719102576,STEP_UP
global,1766388249116,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.31621446271479564,STEP_UP
global,1766388249271,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.31991725351933376,STEP_UP
global,1766388249418,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3236200443238718,STEP_UP
global,1766388249569,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.32732283512841,STEP_UP
global,1766388249714,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.33102562593294804,STEP_UP
global,1766388249870,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3347284167374862,STEP_UP
global,1766388250017,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3384312075420243,STEP_UP
global,1766388250169,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.34213399834656244,STEP_UP
global,1766388250314,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3458367891511005,STEP_UP
global,1766388250465,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3495395799556386,STEP_UP
global,1766388250618,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.35324237076017667,STEP_UP
global,1766388250767,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.35694516156471473,STEP_UP
global,1766388250919,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.36064795236925284,STEP_UP
global,1766388251066,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3643507431737909,STEP_UP
global,1766388251216,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.368053533978329,STEP_UP
global,1766388251368,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.371756324782867,STEP_UP
global,1766388251516,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.37545911558740513,STEP_UP
global,1766388251673,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3791619063919432,STEP_UP
global,1766388251815,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.38286469719648136,STEP_UP
global,1766388251964,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.38656748800101937,STEP_UP
global,1766388252117,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.3902702788055575,STEP_UP
global,1766388252269,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.39397306961009554,STEP_UP
global,1766388252417,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.39767586041463365,STEP_UP
global,1766388252566,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.4013786512191717,STEP_UP
global,1766388252721,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.4050814420237099,STEP_UP
global,1766388252864,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.4087842328282479,STEP_UP
global,1766388253012,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.41248702363278594,STEP_UP
global,1766388253171,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.416189814437324,STEP_UP
global,1766388253316,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.41989260524186206,STEP_UP
global,1766388253448,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186206,LOCK
global,1766388253597,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.419892605241862,LOCK
global,1766388253749,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388253896,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388254051,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388254197,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388254347,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388254498,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388254648,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388254799,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388254949,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388255098,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388255248,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388255398,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388257045,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388257192,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.41989260524186195,LOCK
global,1766388257347,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.419892605241862,LOCK
global,1766388257497,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.419892605241862,LOCK
global,1766388257648,-1,0.0,0.7664583365196314,0.1532916673039263,0.0,0.419892605241862,LOCK
global,1766388257816,-1,0.4628488510336648,0.7664583365196314,0.5235707481308581,0.0,0.4235953960501313,STEP_UP
global,1766388257968,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.4272981868546695,STEP_UP
global,1766388258118,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093823,STEP_UP
global,1766388258273,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388258414,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388258566,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388258720,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388258869,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388259016,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388259167,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388259335,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388259475,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388259613,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388259769,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.0,0.42729818685093834,STEP_UP
global,1766388259925,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7081722236872007,0.4280365927546561,STEP_UP
global,1766388260068,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7081722236872007,0.42877499865837393,STEP_UP
global,1766388260213,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7081722236872007,0.42951340456209175,STEP_UP
global,1766388260368,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7081722236872007,0.4302518104658095,STEP_UP
global,1766388260527,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7219626655115126,0.4310453781368247,ALLOW
global,1766388260675,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7219626655115126,0.4318389458078398,ALLOW
global,1766388260823,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7219626655115126,0.432632513478855,ALLOW
global,1766388260976,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7219626655115126,0.4334260811498701,ALLOW
global,1766388261127,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7169883181803274,0.4341997514315604,ALLOW
global,1766388261266,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7169883181803274,0.4349734217132509,ALLOW
global,1766388261414,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7169883181803274,0.4357470919949412,ALLOW
global,1766388261546,-1,0.0,0.7664583365196314,0.1532916673039263,0.7169883181803274,0.4342990877939087,STEP_UP
global,1766388261699,-1,0.0,0.7664583365196314,0.1532916673039263,0.7169883181803274,0.4328510835928762,STEP_UP
global,1766388261845,-1,0.0,0.7664583365196314,0.1532916673039263,0.7101105485007244,0.4313755683131253,STEP_UP
global,1766388261997,-1,0.0,0.7664583365196314,0.1532916673039263,0.7101105485007244,0.42990005303337453,STEP_UP
global,1766388262145,-1,0.0,0.7664583365196314,0.1532916673039263,0.7101105485007244,0.42842453775362366,STEP_UP
global,1766388262298,-1,0.0,0.7664583365196314,0.1532916673039263,0.7101105485007244,0.4269490224738728,STEP_UP
global,1766388262444,-1,0.0,0.7664583365196314,0.1532916673039263,0.7047105515850526,0.4254519072064592,STEP_UP
global,1766388262598,-1,0.0,0.7664583365196314,0.1532916673039263,0.7047105515850526,0.42395479193904556,STEP_UP
global,1766388262741,-1,0.0,0.7664583365196314,0.1532916673039263,0.7047105515850526,0.4224576766716319,STEP_UP
global,1766388262893,-1,0.0,0.7664583365196314,0.1532916673039263,0.7047105515850526,0.42466335220875634,STEP_UP
global,1766388263048,-1,0.0,0.7664583365196314,0.1532916673039263,0.7177945951102358,0.4269213639199817,STEP_UP
global,1766388263196,-1,0.0,0.7664583365196314,0.1532916673039263,0.7177945951102358,0.42917937563120695,STEP_UP
global,1766388263357,-1,0.0,0.7664583365196314,0.1532916673039263,0.7177945951102358,0.4314373873424322,STEP_UP
global,1766388263496,-1,0.0,0.7664583365196314,0.1532916673039263,0.7177945951102358,0.4336953990536575,STEP_UP
global,1766388263648,-1,0.0,0.7664583365196314,0.1532916673039263,0.7022031542704301,0.4358910450015234,STEP_UP
global,1766388263797,-1,0.0,0.7664583365196314,0.1532916673039263,0.7022031542704301,0.43808669094938957,STEP_UP
global,1766388263948,-1,0.0,0.7664583365196314,0.1532916673039263,0.7022031542704301,0.4365795460889862,STEP_UP
global,1766388264091,-1,0.0,0.7664583365196314,0.1532916673039263,0.7022031542704301,0.43507240122858293,STEP_UP
global,1766388264247,-1,0.0,0.7664583365196314,0.1532916673039263,0.697325872531109,0.4335457472449535,STEP_UP
global,1766388264398,-1,0.0,0.7664583365196314,0.1532916673039263,0.697325872531109,0.4320190932613241,STEP_UP
global,1766388264567,-1,0.4628488510336648,0.7664583365196314,0.5235707481308581,0.697325872531109,0.43271411376265634,STEP_UP
global,1766388264725,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.697325872531109,0.4334091342617499,STEP_UP
global,1766388264865,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7003094414034526,0.4341160890363328,STEP_UP
global,1766388265017,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7003094414034526,0.4348230438109157,STEP_UP
global,1766388265164,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7003094414034526,0.4355299985854985,STEP_UP
global,1766388265331,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.6983864806066902,0.4362292615168944,STEP_UP
global,1766388265465,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.6983864806066902,0.4369285244482902,STEP_UP
global,1766388265615,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.6983864806066902,0.43762778737968605,STEP_UP
global,1766388265768,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.6983864806066902,0.4383270503110818,STEP_UP
global,1766388265919,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.6983864806066902,0.43902631324247765,STEP_UP
global,1766388266066,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.693183562946314,0.4397047645032319,STEP_UP
global,1766388266215,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.693183562946314,0.44038321576398615,STEP_UP
global,1766388266367,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.693183562946314,0.4410616670247405,STEP_UP
global,1766388266534,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7040854839307336,0.4417837259694325,STEP_UP
global,1766388266674,-1,0.46284885056726055,0.7664583365196314,0.5235707477577347,0.7040854839307336,0.44250578491412457,STEP_UP
global,1766388266811,-1,0.46284885056726055,0.7358000030588461,0.5174390810655777,0.7040854839307336,0.4431910538586636,STEP_UP
global,1766388266974,-1,0.46284885056726055,0.7063680029364922,0.5115526810411068,0.7040854839307336,0.44384100440305596,STEP_UP
global,1766388267125,-1,0.46284885056726055,0.6781132828190325,0.505901737017615,0.7040854839307336,0.44445704928330715,STEP_UP
global,1766388267262,-1,0.46284885056726055,0.6509887515062712,0.5004768307550627,0.7217161635464874,0.4451110674444462,STEP_UP
global,1766388267412,-1,0.46284885056726055,0.6249492014460204,0.49526892074301254,0.7217161635464874,0.4457338381455129,STEP_UP
global,1766388267573,-1,0.46284885056726055,0.5999512333881796,0.4902693271314444,0.7217161635464874,0.4463266112849101,STEP_UP
global,1766388267728,-1,0.46284885056726055,0.5759531840526524,0.48546971726433896,0.6978403678272533,0.44679508358222786,STEP_UP
global,1766388267863,-1,0.46284885056726055,0.5529150566905463,0.48086209179191775,0.6978403678272533,0.44723591012671093,STEP_UP
global,1766388268025,-1,0.46284885056726055,0.5307984544229244,0.47643877133839335,0.6978403678272533,0.447650196748473,STEP_UP
global,1766388268164,-1,0.46284885056726055,0.5095665162460074,0.47219238370301,0.6978403678272533,0.44803900504442273,STEP_UP
global,1766388268318,-1,0.46284885056726055,0.48918385559616706,0.4681158515730419,0.6978403678272533,0.44840335414759275,STEP_UP
global,1766388268462,-1,0.46284885056726055,0.46961650137232036,0.4642023807282726,0.707017824748998,0.448780932253381,STEP_UP
global,1766388268612,-1,0.46284885056726055,0.45083184131742754,0.46284885056726055,0.707017824748998,0.4491503891782031,STEP_UP
global,1766388268771,-1,0.46284885056726055,0.4327985676647304,0.46284885056726055,0.707017824748998,0.44951984610302537,STEP_UP
global,1766388268915,-1,0.46284885056726055,0.41548662495814115,0.46284885056726055,0.707017824748998,0.4498893030278475,STEP_UP
global,1766388269060,-1,0.46284885056726055,0.3988671599598155,0.46284885056726055,0.6988120017874698,0.45022593666082367,STEP_UP
global,1766388269213,-1,0.46284885056726055,0.38291247356142283,0.46284885056726055,0.6988120017874698,0.45056257029379965,STEP_UP
global,1766388269362,-1,0.46284885056726055,0.3675959746189659,0.46284885056726055,0.6988120017874698,0.4508992039267758,STEP_UP
global,1766388269516,-1,0.46284885056726055,0.3528921356342073,0.46284885056726055,0.6988120017874698,0.45123583755975183,STEP_UP
global,1766388269661,-1,0.46284885056726055,0.338776450208839,0.46284885056726055,0.7061271876993693,0.45160173193637554,STEP_UP
global,1766388269810,-1,0.46284885056726055,0.32522539220048546,0.46284885056726055,0.7061271876993693,0.4519676263129992,STEP_UP
global,1766388269966,-1,0.46284885056726055,0.31221637651246603,0.46284885056726055,0.7061271876993693,0.45603631149416096,STEP_UP
global,1766388270117,-1,0.46284885056726055,0.29972772145196735,0.46284885056726055,0.7061271876993693,0.46010499667532273,STEP_UP
global,1766388270261,-1,0.46284885056726055,0.28773861259388867,0.46284885056726055,0.7212263686956306,0.46423407858046956,STEP_UP
global,1766388270411,-1,0.46284885056726055,0.2762290680901331,0.46284885056726055,0.7212263686956306,0.46836316048561644,STEP_UP
global,1766388270561,-1,0.46284885056726055,0.26517990536652775,0.46284885056726055,0.7212263686956306,0.47249224239076326,STEP_UP
global,1766388270718,-1,0.46284885056726055,0.25457270915186664,0.46284885056726055,0.7212263686956306,0.4766213242959101,STEP_UP
global,1766388270863,-1,0.46284885056726055,0.24438980078579198,0.46284885056726055,0.6935735851657269,0.4806397950669373,STEP_UP
global,1766388271148,-1,0.0,0.7664583365196314,0.1532916673039263,0.6935735851657269,0.48280092273838454,STEP_UP
